T2M,RH2M,PS,datetime,hour,month,T2M_diff,RH2M_diff,PS_diff,T2M_roll_mean,RH2M_roll_mean,PS_roll_mean,T2M_roll_std,RH2M_roll_std,PS_roll_std,T2M_roll_dev,RH2M_roll_dev,PS_roll_dev
11.78,48.78,996.7,2023-01-01 23:00:00,23,1,-0.7800000000000011,2.770000000000003,0.0,12.904166666666667,49.895833333333336,995.8625000000001,5.030626995814189,14.846591445050002,0.9202138220331746,-1.1241666666666674,-1.1158333333333346,0.8374999999999773
10.41,54.3,996.5,2023-01-02 00:00:00,0,1,-1.3699999999999992,5.519999999999996,-0.20000000000004547,13.02125,49.38208333333333,995.9208333333335,4.933573810482444,14.450393699816978,0.9141302193730664,-2.61125,4.91791666666667,0.5791666666665378
9.59,58.03,996.3,2023-01-02 01:00:00,1,1,-0.8200000000000003,3.730000000000004,-0.20000000000004547,13.128749999999998,48.94958333333333,995.9791666666666,4.823783750741014,14.004587285465858,0.8905197147277948,-3.5387499999999985,9.080416666666672,0.32083333333332575
9.07,60.9,995.9,2023-01-02 02:00:00,2,1,-0.5199999999999996,2.8699999999999974,-0.39999999999997726,13.217083333333333,48.625,996.0208333333334,4.724099618990366,13.61194264639312,0.8607272792675951,-4.147083333333333,12.274999999999999,-0.12083333333339397
8.54,63.8,995.4,2023-01-02 03:00:00,3,1,-0.5300000000000011,2.8999999999999986,-0.5,13.31,48.334583333333335,996.0541666666667,4.6027109214121795,13.18663683898167,0.8177270548489436,-4.770000000000001,15.465416666666663,-0.654166666666697
7.81,67.78,995.1,2023-01-02 04:00:00,4,1,-0.7299999999999995,3.980000000000004,-0.2999999999999545,13.380416666666667,48.19958333333333,996.0791666666668,4.499703834859499,12.958912823148827,0.7762670801407148,-5.5704166666666675,19.58041666666667,-0.9791666666667425
7.03,72.03,995.8,2023-01-02 05:00:00,5,1,-0.7799999999999994,4.25,0.6999999999999318,13.397916666666665,48.318749999999994,996.1208333333334,4.472965147432397,13.171540899754788,0.7300858595527606,-6.367916666666665,23.711250000000007,-0.32083333333343944
5.85,78.03,996.8,2023-01-02 06:00:00,6,1,-1.1800000000000006,6.0,1.0,13.362083333333333,48.74000000000001,996.1791666666667,4.531928257583527,13.963537610816815,0.7259052319670664,-7.512083333333333,29.289999999999992,0.6208333333332803
6.73,75.43,997.5,2023-01-02 07:00:00,7,1,0.8800000000000008,-2.5999999999999943,0.7000000000000455,13.3025,49.08625,996.2416666666667,4.611989337820927,14.530632055584597,0.7728640505158602,-6.5725,26.343750000000007,1.2583333333333258
9.78,62.01,998.2,2023-01-02 08:00:00,8,1,3.049999999999999,-13.420000000000009,0.7000000000000455,13.254583333333334,49.38791666666666,996.3083333333334,4.643576188546989,14.72758044981582,0.8682399321099236,-3.474583333333335,12.622083333333336,1.8916666666666515
12.36,53.93,998.6,2023-01-02 09:00:00,9,1,2.58,-8.079999999999998,0.39999999999997726,13.200833333333334,49.58916666666667,996.3583333333332,4.64626536952615,14.7564473504227,0.9631996798112635,-0.8408333333333342,4.340833333333329,2.241666666666788
16.58,40.45,998.5,2023-01-02 10:00:00,10,1,4.219999999999999,-13.479999999999997,-0.10000000000002274,13.145833333333334,49.72541666666667,996.3958333333334,4.595758835639912,14.651612755617716,1.0289205684755265,3.4341666666666644,-9.275416666666665,2.1041666666666288
18.41,35.87,997.9,2023-01-02 11:00:00,11,1,1.8300000000000018,-4.580000000000005,-0.6000000000000227,13.104166666666666,49.85541666666666,996.4291666666667,4.540699923701351,14.507579122401976,1.0650491585579742,5.305833333333334,-13.985416666666666,1.470833333333303
19.24,33.67,997.1,2023-01-02 12:00:00,12,1,0.8299999999999983,-2.1999999999999957,-0.7999999999999545,13.07125,49.96625,996.4541666666665,4.490900280131697,14.366824348053614,1.073790185426822,6.168749999999999,-16.29625,0.6458333333334849
19.49,32.57,996.5,2023-01-02 13:00:00,13,1,0.25,-1.1000000000000014,-0.6000000000000227,13.041249999999998,50.06,996.4791666666666,4.443291291373997,14.239829627705767,1.0672920494600868,6.44875,-17.490000000000002,0.02083333333337123
19.15,32.53,996.1,2023-01-02 14:00:00,14,1,-0.33999999999999986,-0.03999999999999915,-0.39999999999997726,13.013333333333334,50.14791666666667,996.5125000000002,4.400750594739657,14.119303769990765,1.0410331406829134,6.136666666666665,-17.617916666666666,-0.4125000000001364
18.19,35.6,995.8,2023-01-02 15:00:00,15,1,-0.9599999999999973,3.0700000000000003,-0.3000000000000682,12.984583333333333,50.169166666666676,996.5416666666666,4.362848071741835,14.096020380934123,1.0090532224799849,5.205416666666668,-14.569166666666675,-0.7416666666666742
15.49,46.7,996.0,2023-01-02 16:00:00,16,1,-2.700000000000001,11.100000000000001,0.20000000000004547,12.91625,50.415,996.5833333333334,4.3075906838974385,13.976459401125322,0.9621835071593244,2.5737500000000004,-3.7149999999999963,-0.5833333333333712
13.96,44.68,996.5,2023-01-02 17:00:00,17,1,-1.5299999999999994,-2.020000000000003,0.5,12.840000000000002,50.627916666666664,996.6291666666667,4.270547261539613,13.842343348727411,0.9289915835565942,1.1199999999999992,-5.947916666666664,-0.12916666666671972
13.04,46.0,997.4,2023-01-02 18:00:00,18,1,-0.9200000000000017,1.3200000000000003,0.8999999999999773,12.762083333333335,50.810833333333335,996.6916666666666,4.248138189808584,13.74667166568177,0.9282600210430362,0.27791666666666437,-4.810833333333335,0.7083333333333712
12.3,46.87,998.0,2023-01-02 19:00:00,19,1,-0.7399999999999984,0.8699999999999974,0.6000000000000227,12.678749999999999,50.98833333333334,996.7666666666665,4.2362578979874295,13.663427753349984,0.9590151953580791,-0.37874999999999837,-4.118333333333339,1.2333333333334622
11.56,47.94,998.4,2023-01-02 20:00:00,20,1,-0.7400000000000002,1.0700000000000003,0.39999999999997726,12.588333333333331,51.17250000000001,996.85,4.236002696007135,13.587966623322338,1.011241165920543,-1.0283333333333307,-3.232500000000009,1.5499999999999545
11.0,48.41,998.3,2023-01-02 21:00:00,21,1,-0.5600000000000005,0.46999999999999886,-0.10000000000002274,12.496666666666664,51.346666666666664,996.9166666666666,4.245982926778293,13.52173826832562,1.0528085282242052,-1.4966666666666644,-2.9366666666666674,1.3833333333333258
10.03,50.86,998.1,2023-01-02 22:00:00,22,1,-0.9700000000000006,2.450000000000003,-0.1999999999999318,12.39125,51.548750000000005,996.975,4.275645196672204,13.47467360659797,1.0787472605638886,-2.36125,-0.688750000000006,1.125
8.75,55.43,997.9,2023-01-02 23:00:00,23,1,-1.2799999999999994,4.57,-0.20000000000004547,12.265,51.82583333333333,997.025,4.338747565229235,13.483633530632828,1.093160555453861,-3.5150000000000006,3.6041666666666714,0.875
7.94,58.08,997.3,2023-01-03 00:00:00,0,1,-0.8099999999999996,2.6499999999999986,-0.6000000000000227,12.162083333333333,51.98333333333334,997.0583333333333,4.413315798872738,13.535766362289682,1.088643618240805,-4.222083333333333,6.096666666666657,0.24166666666667425
7.16,60.59,996.7,2023-01-03 01:00:00,1,1,-0.7800000000000002,2.510000000000005,-0.599999999999909,12.060833333333333,52.09,997.0749999999999,4.501875857004951,13.595443290340688,1.0795530476122477,-4.900833333333333,8.5,-0.3749999999998863
6.24,64.19,996.3,2023-01-03 02:00:00,2,1,-0.9199999999999999,3.5999999999999943,-0.40000000000009095,11.942916666666667,52.22708333333333,997.0916666666666,4.61915527678108,13.704287960871694,1.0635938529618199,-5.702916666666667,11.962916666666665,-0.7916666666666288
5.48,66.94,996.2,2023-01-03 03:00:00,3,1,-0.7599999999999998,2.75,-0.09999999999990905,11.815416666666666,52.357916666666675,997.125,4.757332993405542,13.833952240825806,1.0199104820054272,-6.335416666666665,14.582083333333323,-0.9249999999999545
4.96,68.49,996.1,2023-01-03 04:00:00,4,1,-0.5200000000000005,1.5499999999999972,-0.10000000000002274,11.696666666666665,52.387499999999996,997.1666666666666,4.895232522493223,13.86908017074704,0.9517337345337096,-6.7366666666666655,16.1025,-1.066666666666606
4.57,69.27,996.4,2023-01-03 05:00:00,5,1,-0.3899999999999997,0.7800000000000011,0.2999999999999545,11.594166666666666,52.2725,997.1916666666666,5.0213257531094895,13.709652978197834,0.9216793117041291,-7.024166666666666,16.997499999999995,-0.7916666666666288
4.11,70.63,997.2,2023-01-03 06:00:00,6,1,-0.45999999999999996,1.3599999999999994,0.8000000000000682,11.521666666666667,51.964166666666664,997.2083333333334,5.119470647454181,13.178082567085683,0.9178977240870958,-7.411666666666666,18.66583333333333,-0.008333333333325754
5.93,66.55,998.0,2023-01-03 07:00:00,7,1,1.8199999999999994,-4.079999999999998,0.7999999999999545,11.488333333333332,51.594166666666666,997.2291666666666,5.154510617909806,12.602688435294333,0.9303945711208916,-5.558333333333332,14.95583333333333,0.7708333333333712
8.99,52.91,998.8,2023-01-03 08:00:00,8,1,3.0600000000000005,-13.64,0.7999999999999545,11.455416666666666,51.215,997.2541666666666,5.168398102824062,12.411127195419022,0.9650317258433871,-2.465416666666666,1.6949999999999932,1.5458333333333485
11.81,46.74,999.5,2023-01-03 09:00:00,9,1,2.8200000000000003,-6.169999999999995,0.7000000000000455,11.4325,50.915416666666665,997.2916666666666,5.165431292233264,12.429505911746654,1.034583161877665,0.3775000000000013,-4.1754166666666634,2.2083333333333712
16.42,34.83,999.3,2023-01-03 10:00:00,10,1,4.610000000000001,-11.910000000000004,-0.20000000000004547,11.425833333333335,50.68125,997.3249999999999,5.158597649569593,12.685544430571362,1.0867782462498647,4.994166666666667,-15.85125,1.9750000000000227
18.1,32.75,998.5,2023-01-03 11:00:00,11,1,1.6799999999999997,-2.0799999999999983,-0.7999999999999545,11.412916666666668,50.55125,997.3499999999999,5.140706667009107,12.858732208959763,1.1072881090854048,6.687083333333334,-17.801250000000003,1.150000000000091
18.84,31.6,997.3,2023-01-03 12:00:00,12,1,0.7399999999999984,-1.1499999999999986,-1.2000000000000455,11.39625,50.464999999999996,997.3583333333335,5.114810390042524,12.983225967445042,1.106076759136382,7.44375,-18.864999999999995,-0.05833333333350765
19.05,30.95,996.7,2023-01-03 13:00:00,13,1,0.21000000000000085,-0.6500000000000021,-0.599999999999909,11.377916666666666,50.3975,997.3666666666667,5.085241201723882,13.084126542926144,1.1000658741804608,7.672083333333335,-19.4475,-0.6666666666666288
18.37,32.05,996.2,2023-01-03 14:00:00,14,1,-0.6799999999999997,1.0999999999999979,-0.5,11.345416666666667,50.3775,997.3708333333333,5.035660639847581,13.112960813803568,1.0952383765415934,7.024583333333334,-18.3275,-1.1708333333332348
17.03,37.25,996.1,2023-01-03 15:00:00,15,1,-1.3399999999999999,5.200000000000003,-0.10000000000002274,11.297083333333333,50.44625,997.3833333333333,4.97227660146228,13.036216046243938,1.078108918699726,5.732916666666668,-13.19625,-1.283333333333303
13.09,53.84,996.6,2023-01-03 16:00:00,16,1,-3.9400000000000013,16.590000000000003,0.5,11.197083333333333,50.74375,997.4083333333333,4.908002763160225,13.028474438538545,1.0512587348205051,1.8929166666666664,3.096250000000005,-0.8083333333332803
10.29,58.85,997.1,2023-01-03 17:00:00,17,1,-2.8000000000000007,5.009999999999998,0.5,11.044166666666667,51.33416666666667,997.4333333333333,4.87523994206989,13.062762180989957,1.035738202051354,-0.7541666666666682,7.515833333333333,-0.33333333333325754
9.22,60.26,997.7,2023-01-03 18:00:00,18,1,-1.0699999999999985,1.4099999999999966,0.6000000000000227,10.885,51.928333333333335,997.4458333333333,4.869601358561535,13.133704953176824,1.0371277924977114,-1.6649999999999991,8.331666666666663,0.2541666666667197
8.21,61.03,998.2,2023-01-03 19:00:00,19,1,-1.0099999999999998,0.7700000000000031,0.5,10.714583333333332,52.518333333333324,997.4541666666668,4.889455361477806,13.214395860992454,1.0425633821486646,-2.504583333333331,8.511666666666677,0.7458333333332803
7.23,61.5,998.4,2023-01-03 20:00:00,20,1,-0.9800000000000004,0.46999999999999886,0.1999999999999318,10.534166666666666,53.08333333333332,997.4541666666668,4.936563596767242,13.299744576385722,1.0425633821486646,-3.3041666666666654,8.416666666666679,0.9458333333332121
6.31,62.34,998.4,2023-01-03 21:00:00,21,1,-0.9200000000000008,0.8400000000000034,0.0,10.33875,53.66375,997.4583333333334,5.009609298746455,13.390578067367398,1.0462839695454096,-4.02875,8.676250000000003,0.941666666666606
5.45,63.67,998.2,2023-01-03 22:00:00,22,1,-0.8599999999999994,1.3299999999999983,-0.1999999999999318,10.147916666666667,54.19749999999999,997.4625,5.108146927823424,13.528554423241554,1.0491456151265641,-4.697916666666667,9.47250000000001,0.7375000000000682
4.65,65.42,997.8,2023-01-03 23:00:00,23,1,-0.7999999999999998,1.75,-0.40000000000009095,9.977083333333333,54.61375,997.4583333333334,5.22417164573083,13.720451511299217,1.0475298757457354,-5.3270833333333325,10.806249999999999,0.3416666666665833
3.94,67.55,997.3,2023-01-04 00:00:00,0,1,-0.7100000000000004,2.1299999999999955,-0.5,9.810416666666667,55.008333333333326,997.4583333333334,5.354174705345569,13.958577125277444,1.0475298757457354,-5.870416666666667,12.541666666666671,-0.1583333333334167
3.34,69.62,997.0,2023-01-04 01:00:00,1,1,-0.6000000000000001,2.0700000000000074,-0.2999999999999545,9.65125,55.38458333333333,997.4708333333333,5.491411723536244,14.234543708930369,1.0398491390024918,-6.311249999999999,14.235416666666673,-0.470833333333303
2.86,71.16,996.8,2023-01-04 02:00:00,2,1,-0.48,1.539999999999992,-0.20000000000004547,9.510416666666668,55.67499999999999,997.4916666666668,5.624431549376629,14.490800079930768,1.0201946390024954,-6.650416666666668,15.485000000000007,-0.6916666666668334
2.54,71.7,996.6,2023-01-04 03:00:00,3,1,-0.31999999999999984,0.5400000000000063,-0.1999999999999318,9.387916666666667,55.87333333333333,997.5083333333333,5.7467177620126675,14.682986210508094,1.0012673129011098,-6.847916666666667,15.826666666666675,-0.908333333333303
2.27,71.54,996.6,2023-01-04 04:00:00,4,1,-0.27,-0.1599999999999966,0.0,9.275833333333333,56.00041666666667,997.5291666666666,5.861912372823963,14.80958634280267,0.975561896802503,-7.005833333333333,15.539583333333333,-0.9291666666665606
2.04,70.74,997.2,2023-01-04 05:00:00,5,1,-0.22999999999999998,-0.8000000000000114,0.6000000000000227,9.170416666666666,56.06166666666667,997.5625,5.971934708841571,14.869770813901969,0.9485973627002453,-7.130416666666666,14.678333333333327,-0.3624999999999545
1.83,70.03,997.9,2023-01-04 06:00:00,6,1,-0.20999999999999996,-0.7099999999999937,0.6999999999999318,9.075416666666667,56.03666666666667,997.5916666666667,6.073210582168406,14.84469592485643,0.947728023114864,-7.245416666666667,13.993333333333332,0.3083333333332803
3.84,60.36,998.5,2023-01-04 07:00:00,7,1,2.01,-9.670000000000002,0.6000000000000227,8.988333333333333,55.77875,997.6125000000001,6.134943865422409,14.7072290158985,0.9624752961257069,-5.148333333333333,4.581249999999997,0.8874999999999318
6.14,52.62,999.1,2023-01-04 08:00:00,8,1,2.3,-7.740000000000002,0.6000000000000227,8.869583333333333,55.76666666666666,997.625,6.1624313942149325,14.709807336741628,0.9803504253693357,-2.7295833333333333,-3.146666666666661,1.4750000000000227
9.32,46.73,999.3,2023-01-04 09:00:00,9,1,3.1800000000000006,-5.890000000000001,0.1999999999999318,8.765833333333333,55.76624999999999,997.6166666666667,6.131658344850193,14.710074280100926,0.9644402145992913,0.5541666666666671,-9.036249999999995,1.6833333333332803
13.7,38.31,998.8,2023-01-04 10:00:00,10,1,4.379999999999999,-8.419999999999995,-0.5,8.652500000000002,55.91125,997.5958333333334,6.007921763225905,14.510527007029722,0.9313287219912747,5.047499999999998,-17.60125,1.2041666666665378
15.69,36.63,998.2,2023-01-04 11:00:00,11,1,1.9900000000000002,-1.6799999999999997,-0.599999999999909,8.552083333333334,56.072916666666664,997.5833333333334,5.861506690980211,14.260724257224089,0.9206173102240548,7.137916666666666,-19.44291666666666,0.6166666666666742
16.9,35.87,997.5,2023-01-04 12:00:00,12,1,1.209999999999999,-0.7600000000000051,-0.7000000000000455,8.47125,56.25083333333334,997.5916666666666,5.725255500279289,13.965710155410191,0.9188445800672442,8.428749999999999,-20.380833333333342,-0.0916666666665833
17.48,35.84,997.0,2023-01-04 13:00:00,13,1,0.5800000000000018,-0.02999999999999403,-0.5,8.405833333333334,56.45458333333334,997.6041666666666,5.606873046745291,13.61172447917975,0.9081654545036003,9.074166666666667,-20.614583333333336,-0.6041666666666288
17.39,36.92,996.7,2023-01-04 14:00:00,14,1,-0.08999999999999986,1.0799999999999983,-0.2999999999999545,8.365,56.657500000000006,997.625,5.534249880438217,13.263952538987823,0.8798468246136386,9.025,-19.737500000000004,-0.9249999999999545
16.55,40.71,996.6,2023-01-04 15:00:00,15,1,-0.8399999999999999,3.789999999999999,-0.10000000000002274,8.345,56.80166666666668,997.6458333333334,5.502349695713008,13.061092126473637,0.8474920374984479,8.205,-16.091666666666676,-1.0458333333333485
13.15,56.48,996.7,2023-01-04 16:00:00,16,1,-3.4000000000000004,15.769999999999996,0.10000000000002274,8.3475,56.91166666666666,997.65,5.504612492778413,13.046173074279587,0.8423569417956862,4.8025,-0.43166666666666487,-0.9499999999999318
10.9,57.34,996.9,2023-01-04 17:00:00,17,1,-2.25,0.8600000000000065,0.1999999999999318,8.372916666666667,56.84875,997.6416666666668,5.5153694181659825,13.04005845295647,0.8489977040306744,2.5270833333333336,0.49125000000000085,-0.7416666666667879
9.87,60.27,997.2,2023-01-04 18:00:00,18,1,-1.0300000000000011,2.9299999999999997,0.3000000000000682,8.4,56.84916666666667,997.6208333333334,5.5213026188296945,13.040172350376967,0.8536261103269788,1.4699999999999989,3.4208333333333343,-0.4208333333333485
8.82,64.01,997.6,2023-01-04 19:00:00,19,1,-1.049999999999999,3.740000000000002,0.39999999999997726,8.425416666666665,56.973333333333336,997.5958333333333,5.521793957989807,13.095781486937804,0.8446657001013004,0.39458333333333506,7.036666666666669,0.0041666666667197205
7.91,67.21,997.8,2023-01-04 20:00:00,20,1,-0.9100000000000001,3.1999999999999886,0.1999999999999318,8.453750000000001,57.21125000000001,997.5708333333332,5.517136002847223,13.232746703768143,0.8285551419118063,-0.5437500000000011,9.998749999999987,0.22916666666674246
7.12,69.69,998.1,2023-01-04 21:00:00,21,1,-0.79,2.480000000000004,0.3000000000000682,8.487499999999999,57.517500000000005,997.5583333333334,5.505917962401514,13.440032107233893,0.8176938231428017,-1.3674999999999988,12.172499999999992,0.5416666666666288
6.36,72.1,998.2,2023-01-04 22:00:00,22,1,-0.7599999999999998,2.4099999999999966,0.10000000000002274,8.525416666666667,57.86875,997.5583333333334,5.487192185417796,13.715157692986176,0.8176938231428017,-2.1654166666666663,14.231249999999996,0.6416666666666515
5.63,74.26,998.1,2023-01-04 23:00:00,23,1,-0.7300000000000004,2.160000000000011,-0.10000000000002274,8.56625,58.23708333333334,997.5708333333333,5.4606814453716375,14.041589306543004,0.8238188734375906,-2.9362500000000002,16.022916666666667,0.529166666666697
4.94,76.07,998.1,2023-01-05 00:00:00,0,1,-0.6899999999999995,1.809999999999988,0.0,8.607916666666666,58.592083333333335,997.6041666666666,5.427561690648673,14.390638859180713,0.8285551419118103,-3.667916666666666,17.47791666666666,0.49583333333339397
4.3,77.43,997.9,2023-01-05 01:00:00,1,1,-0.6400000000000006,1.3600000000000136,-0.20000000000004547,8.647916666666667,58.9175,997.6416666666668,5.39046096211242,14.73503935463385,0.8203481056800476,-4.347916666666667,18.51250000000001,0.25833333333321207
3.66,78.56,997.6,2023-01-05 02:00:00,2,1,-0.6399999999999997,1.1299999999999955,-0.2999999999999545,8.68125,59.225833333333334,997.6749999999998,5.355473683024238,15.075836098139652,0.8006790596249026,-5.02125,19.33416666666667,-0.0749999999998181
3.05,79.48,997.3,2023-01-05 03:00:00,3,1,-0.6100000000000003,0.9200000000000017,-0.3000000000000682,8.7025,59.550000000000004,997.7041666666668,5.331002230594983,15.435086512623553,0.7720549466066448,-5.652500000000001,19.93,-0.40416666666681067
2.49,80.09,997.3,2023-01-05 04:00:00,4,1,-0.5599999999999996,0.6099999999999994,0.0,8.711666666666666,59.90625,997.7333333333335,5.319637668820708,15.817779158276283,0.7411311370593765,-6.221666666666666,20.183750000000003,-0.43333333333350765
1.99,81.01,997.8,2023-01-05 05:00:00,5,1,-0.5000000000000002,0.9200000000000017,0.5,8.709583333333333,60.334166666666675,997.7583333333333,5.3223731868950805,16.256440306822245,0.732426976129641,-6.719583333333333,20.67583333333333,0.04166666666662877
1.61,81.45,998.7,2023-01-05 06:00:00,6,1,-0.3799999999999999,0.4399999999999977,0.900000000000091,8.700416666666666,60.809999999999995,997.7916666666666,5.334911660705941,16.713295670630387,0.7569484886654122,-7.090416666666665,20.640000000000008,0.9083333333334167
3.92,69.78,999.7,2023-01-05 07:00:00,7,1,2.3099999999999996,-11.670000000000002,1.0,8.703750000000001,61.20250000000001,997.8416666666667,5.331766827234663,16.812584378323884,0.8407639728075396,-4.783750000000001,8.577499999999993,1.8583333333333485
6.33,60.04,1000.5,2023-01-05 08:00:00,8,1,2.41,-9.740000000000002,0.7999999999999545,8.711666666666666,61.51166666666668,997.9000000000001,5.327934314344632,16.715843738323752,0.970432445065019,-2.381666666666666,-1.4716666666666782,2.599999999999909
9.4,52.53,1000.9,2023-01-05 09:00:00,9,1,3.0700000000000003,-7.509999999999998,0.39999999999997726,8.715,61.75333333333334,997.9666666666667,5.328356464116832,16.533783508363978,1.1149835899228142,0.6850000000000005,-9.223333333333336,2.9333333333332803
13.1,42.04,1000.7,2023-01-05 10:00:00,10,1,3.6999999999999993,-10.490000000000002,-0.1999999999999318,8.69,61.90875,998.0458333333332,5.3053082523236945,16.31998489782441,1.2374515068818324,4.41,-19.86875,2.6541666666668107
15.35,37.33,1000.1,2023-01-05 11:00:00,11,1,2.25,-4.710000000000001,-0.6000000000000227,8.675833333333333,61.937916666666666,998.125,5.286223207272035,16.273402139999625,1.3065886548732641,6.674166666666666,-24.607916666666668,1.9750000000000227
16.75,34.85,999.2,2023-01-05 12:00:00,12,1,1.4000000000000004,-2.479999999999997,-0.8999999999999773,8.669583333333334,61.89541666666667,998.1958333333333,5.276155945190684,16.3456134201109,1.3172696289531436,8.080416666666666,-27.045416666666668,1.0041666666667197
17.53,33.46,998.3,2023-01-05 13:00:00,13,1,0.7800000000000011,-1.3900000000000006,-0.900000000000091,8.671666666666667,61.79625000000001,998.25,5.279794681998341,16.51688327597472,1.2924530098261673,8.858333333333334,-28.336250000000007,0.049999999999954525
17.51,34.12,997.7,2023-01-05 14:00:00,14,1,-0.019999999999999574,0.6599999999999966,-0.599999999999909,8.676666666666668,61.67958333333333,998.2916666666666,5.2884596809563975,16.709007328557746,1.2559135482109143,8.833333333333334,-27.559583333333336,-0.5916666666665833
16.58,38.3,997.6,2023-01-05 15:00:00,15,1,-0.9300000000000033,4.18,-0.10000000000002274,8.677916666666667,61.57916666666666,998.3333333333334,5.290404750823535,16.847178557916404,1.2132122889136208,7.902083333333332,-23.27916666666666,-0.7333333333333485
12.96,54.05,997.9,2023-01-05 16:00:00,16,1,-3.6199999999999974,15.75,0.2999999999999545,8.67,61.477916666666665,998.3833333333333,5.283559406309348,16.886412850255525,1.1668115852023133,4.290000000000001,-7.427916666666668,-0.4833333333333485
10.76,54.01,998.3,2023-01-05 17:00:00,17,1,-2.200000000000001,-0.03999999999999915,0.39999999999997726,8.664166666666667,61.339166666666664,998.4416666666666,5.281067017239954,16.935500381990646,1.1236263755733304,2.095833333333333,-7.329166666666666,-0.1416666666666515
9.79,56.22,999.0,2023-01-05 18:00:00,18,1,-0.9700000000000006,2.210000000000001,0.7000000000000455,8.660833333333334,61.17041666666666,998.5166666666665,5.2802980125603955,16.966765846710473,1.096899451087968,1.1291666666666647,-4.950416666666662,0.4833333333334622
8.9,59.02,999.6,2023-01-05 19:00:00,19,1,-0.8899999999999988,2.8000000000000043,0.6000000000000227,8.664166666666667,60.9625,998.6,5.280428109016611,16.961029308900766,1.1001976107084883,0.23583333333333378,-1.9424999999999955,1.0
8.08,61.53,1000.0,2023-01-05 20:00:00,20,1,-0.8200000000000003,2.509999999999998,0.39999999999997726,8.671249999999999,60.725833333333334,998.6916666666667,5.2794863983568305,16.909614429221236,1.1220775245117571,-0.5912499999999987,0.8041666666666671,1.3083333333332803
7.52,62.39,1000.0,2023-01-05 21:00:00,21,1,-0.5600000000000005,0.8599999999999994,0.0,8.687916666666668,60.42166666666666,998.7708333333334,5.275005855481329,16.80670044089989,1.1453038961309219,-1.1679166666666685,1.9683333333333408,1.2291666666666288
7.07,62.89,999.6,2023-01-05 22:00:00,22,1,-0.4499999999999993,0.5,-0.39999999999997726,8.7175,60.03791666666667,998.8291666666665,5.2633608456293715,16.6326995845838,1.1506063303911238,-1.647499999999999,2.852083333333333,0.7708333333334849
6.35,64.56,999.3,2023-01-05 23:00:00,23,1,-0.7200000000000006,1.6700000000000017,-0.3000000000000682,8.7475,59.63375,998.8791666666666,5.247024208394531,16.388138821163885,1.1435943209960282,-2.397500000000001,4.926250000000003,0.4208333333333485
5.42,67.43,999.2,2023-01-06 00:00:00,0,1,-0.9299999999999997,2.8700000000000045,-0.09999999999990905,8.7675,59.27375000000001,998.9250000000001,5.232775678772004,16.10381532230118,1.133002935642171,-3.3475,8.15625,0.27499999999997726
4.52,70.25,998.8,2023-01-06 01:00:00,1,1,-0.9000000000000004,2.819999999999993,-0.40000000000009095,8.776666666666666,58.974583333333335,998.9625,5.224795953300299,15.81597513225339,1.11230762870234,-4.256666666666666,11.275416666666665,-0.16250000000002274
3.68,72.88,998.3,2023-01-06 02:00:00,2,1,-0.8399999999999994,2.6299999999999955,-0.5,8.7775,58.73791666666667,998.9916666666668,5.223945909900408,15.550429039004072,1.0838404610123185,-5.0975,14.142083333333325,-0.6916666666668334
2.8,75.62,998.0,2023-01-06 03:00:00,3,1,-0.8800000000000003,2.740000000000009,-0.2999999999999545,8.767083333333334,58.57708333333334,999.0208333333334,5.236098347605504,15.345179523272089,1.045062580471282,-5.967083333333334,17.042916666666663,-1.0208333333333712
2.03,78.09,998.2,2023-01-06 04:00:00,4,1,-0.77,2.469999999999999,0.20000000000004547,8.747916666666667,58.49375,999.0583333333333,5.260857905874011,15.22825743335466,0.9956062896837258,-6.717916666666667,19.596250000000005,-0.8583333333332348
1.56,79.18,998.8,2023-01-06 05:00:00,5,1,-0.46999999999999975,1.0900000000000034,0.599999999999909,8.729999999999999,58.4175,999.1,5.2855479745532845,15.114772287545305,0.9609777629421871,-7.169999999999998,20.76250000000001,-0.3000000000000682
1.23,79.69,999.4,2023-01-06 06:00:00,6,1,-0.33000000000000007,0.5099999999999909,0.6000000000000227,8.714166666666667,58.34416666666667,999.1291666666666,5.308323993803354,15.00201433334773,0.9589301859098361,-7.484166666666667,21.345833333333324,0.27083333333337123
3.89,68.17,1000.0,2023-01-06 07:00:00,7,1,2.66,-11.519999999999996,0.6000000000000227,8.712916666666667,58.27708333333333,999.1416666666665,5.309505404924975,14.952171131911605,0.9686012625414495,-4.822916666666666,9.892916666666672,0.8583333333334622
6.96,55.75,1000.7,2023-01-06 08:00:00,8,1,3.07,-12.420000000000002,0.7000000000000455,8.739166666666668,58.09833333333333,999.15,5.298758604958635,14.955822093511054,0.9815692848033484,-1.7791666666666677,-2.348333333333329,1.5500000000000682
10.07,47.38,1001.3,2023-01-06 09:00:00,9,1,3.1100000000000003,-8.369999999999997,0.599999999999909,8.767083333333334,57.88375,999.1666666666666,5.304153810451533,15.075654665285894,1.0153888382060363,1.3029166666666665,-10.503749999999997,2.1333333333333258
14.07,33.5,1001.2,2023-01-06 10:00:00,10,1,4.0,-13.880000000000003,-0.09999999999990905,8.8075,57.52791666666667,999.1875,5.342164721631434,15.558916632444632,1.0526622564178534,5.262500000000001,-24.02791666666667,2.0125000000000455
