T2M,RH2M,PS,datetime,hour,month,T2M_diff,T2M_roll_mean,T2M_roll_std,T2M_roll_dev,RH2M_diff,RH2M_roll_mean,RH2M_roll_std,RH2M_roll_dev,PS_diff,PS_roll_mean,PS_roll_std,PS_roll_dev
18.69,30.66,988.5,2025-03-09 07:00:00,7,3,4.48,22.60666666666667,5.90418102899889,-3.916666666666668,-13.48,26.891666666666666,10.41003849412843,3.7683333333333344,1.2999999999999545,985.2583333333333,1.5432649372958116,3.2416666666666742
22.32,24.41,989.6,2025-03-09 08:00:00,8,3,3.629999999999999,22.718333333333334,5.870882214030227,-0.39833333333333343,-6.25,26.5975,10.374729855045747,-2.1875,1.1000000000000227,985.3666666666667,1.7484568765898687,4.2333333333333485
27.92,16.45,990.0,2025-03-09 09:00:00,9,3,5.600000000000001,22.807916666666667,5.935519448472085,5.112083333333334,-7.960000000000001,26.493749999999995,10.466679143002748,-10.043749999999996,0.39999999999997726,985.4874999999998,1.9607701459465727,4.512500000000159
30.39,14.52,990.2,2025-03-09 10:00:00,10,3,2.469999999999999,22.88083333333333,6.020422429687637,7.509166666666669,-1.9299999999999997,26.460416666666664,10.505015149777817,-11.940416666666664,0.20000000000004547,985.6333333333333,2.1734898138779446,4.56666666666672
31.96,13.7,989.6,2025-03-09 11:00:00,11,3,1.5700000000000003,22.95,6.118107834801769,9.010000000000002,-0.8200000000000003,26.462500000000002,10.502368780420921,-12.762500000000003,-0.6000000000000227,985.7916666666666,2.3196545220063673,3.808333333333394
32.93,13.43,988.6,2025-03-09 12:00:00,12,3,0.9699999999999989,23.017083333333332,6.221820283882318,9.912916666666668,-0.2699999999999996,26.494583333333335,10.459459200901467,-13.064583333333335,-1.0,985.9625,2.370802927649825,2.6375000000000455
33.33,13.61,987.5,2025-03-09 13:00:00,13,3,0.3999999999999986,23.083333333333332,6.3263277806645215,10.246666666666666,0.17999999999999972,26.558333333333334,10.37208069632003,-12.948333333333334,-1.1000000000000227,986.1291666666666,2.330418728316396,1.370833333333394
33.01,14.32,986.9,2025-03-09 14:00:00,14,3,-0.3200000000000003,23.146666666666672,6.421046011675968,9.863333333333326,0.7100000000000009,26.660416666666666,10.232346188164907,-12.340416666666666,-0.6000000000000227,986.2916666666666,2.2368294072442216,0.6083333333333485
32.17,15.41,986.9,2025-03-09 15:00:00,15,3,-0.8399999999999963,23.2075,6.5022198550556665,8.962500000000002,1.0899999999999999,26.789999999999996,10.060832794639785,-11.379999999999995,0.0,986.4666666666667,2.1039645117435635,0.4333333333332803
30.42,21.7,987.1,2025-03-09 16:00:00,16,3,-1.75,23.292916666666667,6.58591215772555,7.127083333333335,6.289999999999999,26.96041666666667,9.932395165912622,-5.260416666666671,0.20000000000004547,986.6500000000001,1.947350485416448,0.4499999999999318
26.1,30.75,987.6,2025-03-09 17:00:00,17,3,-4.32,23.409166666666664,6.6108033562113,2.6908333333333374,9.05,26.951666666666668,9.928810369942573,3.798333333333332,0.5,986.8375,1.8018860891486927,0.7625000000000455
22.88,34.38,988.5,2025-03-09 18:00:00,18,3,-3.2200000000000024,23.437916666666666,6.606769900223148,-0.5579166666666673,3.6300000000000026,27.03916666666667,9.986892678019487,7.340833333333332,0.8999999999999773,987.0375,1.7021246314164737,1.4624999999999773
21.47,35.54,989.7,2025-03-09 19:00:00,19,3,-1.4100000000000001,23.43625,6.607282420047043,-1.9662500000000023,1.1599999999999966,27.211249999999996,10.100417258920958,8.328750000000003,1.2000000000000455,987.2541666666667,1.6960258321121688,2.4458333333333258
20.58,35.54,990.4,2025-03-09 20:00:00,20,3,-0.8900000000000006,23.40666666666667,6.618889087575424,-2.8266666666666715,0.0,27.447916666666668,10.230882056054027,8.092083333333331,0.6999999999999318,987.4708333333333,1.7533766595191607,2.9291666666666742
20.05,34.44,990.6,2025-03-09 21:00:00,21,3,-0.5299999999999976,23.36375,6.637942853481702,-3.313749999999999,-1.1000000000000014,27.697916666666668,10.329015264803349,6.74208333333333,0.20000000000004547,987.6791666666667,1.8173031061741314,2.9208333333333485
19.53,33.69,990.6,2025-03-09 22:00:00,22,3,-0.5199999999999996,23.27125,6.676762631630115,-3.7412499999999973,-0.75,28.02208333333333,10.392353367474275,5.667916666666667,0.0,987.8791666666666,1.8650047596780026,2.7208333333334167
19.2,33.18,990.6,2025-03-09 23:00:00,23,3,-0.33000000000000185,23.172916666666666,6.720297922463598,-3.9729166666666664,-0.509999999999998,28.319999999999997,10.43515963086816,4.860000000000003,0.0,988.0708333333333,1.8995375104535508,2.529166666666697
18.73,33.65,990.6,2025-03-10 00:00:00,0,3,-0.46999999999999886,23.109583333333333,6.756108655629257,-4.379583333333333,0.46999999999999886,28.56625,10.490463500555316,5.083749999999998,0.0,988.275,1.896965540241792,2.3250000000000455
