T2M,RH2M,PS,datetime,is_anomaly,anomaly_type,hour,month,T2M_diff,T2M_roll_mean,T2M_roll_std,T2M_roll_dev,RH2M_diff,RH2M_roll_mean,RH2M_roll_std,RH2M_roll_dev,PS_diff,PS_roll_mean,PS_roll_std,PS_roll_dev
22.44,63.85,983.2,2026-05-08 02:00:00,0,normal,2,5,-0.5700000000000003,29.52416666666667,5.481551602512661,-7.084166666666668,2.3900000000000006,42.208333333333336,14.477856755468203,21.641666666666666,0.10000000000002274,982.6708333333332,1.21565125393498,0.5291666666668107
21.96,66.06,983.5,2026-05-08 03:00:00,0,normal,3,5,-0.4800000000000004,29.46166666666667,5.561666677523808,-7.501666666666669,2.210000000000001,42.545833333333334,14.947800453771437,23.514166666666668,0.2999999999999545,982.775,1.1726039400303079,0.7250000000000227
21.55,68.13,983.9,2026-05-08 04:00:00,0,normal,4,5,-0.41000000000000014,29.391666666666666,5.6533265825768515,-7.841666666666665,2.069999999999993,42.91833333333333,15.482439046886396,25.211666666666666,0.39999999999997726,982.8666666666667,1.1709032807726605,1.033333333333303
21.49,68.85,984.5,2026-05-08 05:00:00,0,normal,5,5,-0.060000000000002274,29.295,5.7715170185703295,-7.805000000000003,0.7199999999999989,43.37083333333333,16.088908119966593,25.479166666666664,0.6000000000000227,982.9541666666668,1.2122487787644738,1.5458333333332348
23.08,62.75,985.0,2026-05-08 06:00:00,0,normal,6,5,1.5899999999999999,29.204583333333336,5.854048750681629,-6.124583333333337,-6.099999999999994,43.754999999999995,16.448099665574418,18.995000000000005,0.5,983.0333333333333,1.2822082401769481,1.966666666666697
26.88,47.32,985.5,2026-05-08 07:00:00,0,normal,7,5,3.8000000000000007,29.184583333333336,5.861439932278158,-2.304583333333337,-15.43,43.72958333333333,16.441837800367598,3.5904166666666697,0.5,983.1125000000001,1.3740807204260697,2.387499999999932
30.15,37.06,985.7,2026-05-08 08:00:00,0,normal,8,5,3.2699999999999996,29.19,5.862305526578374,0.9599999999999973,-10.259999999999998,43.59791666666666,16.483763811218346,-6.537916666666661,0.20000000000004547,983.1791666666667,1.4601903291208882,2.5208333333333712
32.62,31.71,985.7,2026-05-08 09:00:00,0,normal,9,5,2.469999999999999,29.18541666666667,5.859459820158579,3.434583333333329,-5.350000000000001,43.52125,16.53672285301307,-11.811250000000001,0.0,983.2333333333335,1.5298953265825903,2.4666666666665833
34.55,28.29,985.5,2026-05-08 10:00:00,0,normal,10,5,1.9299999999999997,29.191249999999997,5.864954362474432,5.358750000000001,-3.4200000000000017,43.468333333333334,16.585301157733827,-15.178333333333335,-0.20000000000004547,983.2791666666667,1.5819578312529172,2.220833333333303
35.95,26.09,984.8,2026-05-08 11:00:00,0,normal,11,5,1.4000000000000057,29.189583333333335,5.8629436731464155,6.760416666666668,-2.1999999999999993,43.45875,16.595703821352693,-17.368750000000002,-0.7000000000000455,983.3249999999999,1.6103604781897307,1.4750000000000227
36.82,24.75,984.0,2026-05-08 12:00:00,0,normal,12,5,0.8699999999999974,29.180416666666662,5.8502942914947695,7.639583333333338,-1.3399999999999999,43.48041666666666,16.569827340068564,-18.730416666666663,-0.7999999999999545,983.3708333333334,1.6133894019941522,0.629166666666606
37.23,24.11,983.1,2026-05-08 13:00:00,0,normal,13,5,0.4099999999999966,29.167083333333334,5.8307218429744845,8.062916666666663,-0.6400000000000006,43.524166666666666,16.51486126958373,-19.414166666666667,-0.8999999999999773,983.4208333333332,1.584155011858141,-0.32083333333321207
37.05,24.23,982.3,2026-05-08 14:00:00,0,normal,14,5,-0.17999999999999972,29.14833333333333,5.803420031151103,7.901666666666667,0.120000000000001,43.585,16.437596618991147,-19.355,-0.8000000000000682,983.4708333333333,1.5255730688988904,-1.1708333333333485
36.53,24.61,981.9,2026-05-08 15:00:00,0,normal,15,5,-0.519999999999996,29.130416666666665,5.778866655221891,7.399583333333336,0.379999999999999,43.63916666666666,16.369882185086023,-19.02916666666666,-0.39999999999997726,983.5208333333334,1.4485312401756323,-1.620833333333394
35.62,25.62,981.7,2026-05-08 16:00:00,0,normal,16,5,-0.9100000000000037,29.120833333333334,5.767418167502289,6.499166666666664,1.0100000000000016,43.67041666666666,16.33316883420484,-18.05041666666666,-0.1999999999999318,983.5666666666667,1.3672144537190827,-1.8666666666666742
34.09,30.08,982.1,2026-05-08 17:00:00,0,normal,17,5,-1.529999999999994,29.124999999999996,5.771123769701379,4.965000000000007,4.459999999999997,43.73333333333333,16.27527750826351,-13.653333333333329,0.39999999999997726,983.6208333333333,1.2755149571581679,-1.5208333333332575
30.86,42.02,982.7,2026-05-08 18:00:00,0,normal,18,5,-3.230000000000004,29.11583333333333,5.768057405390391,1.7441666666666684,11.940000000000005,44.01166666666666,16.182351273952655,-1.99166666666666,0.6000000000000227,983.6708333333332,1.2106337423456761,-0.9708333333331893
,41.83,983.4,2026-05-08 19:00:00,1,communication_error,19,5,,,,,-0.19000000000000483,44.07083333333333,16.171202239908816,-2.2408333333333346,0.6999999999999318,983.7083333333334,1.186487936441679,-0.30833333333339397
28.79,42.61,983.9,2026-05-08 20:00:00,0,normal,20,5,,,,,0.7800000000000011,43.98916666666667,16.17352074189104,-1.37916666666667,0.5,983.7333333333332,1.1838282288805404,0.16666666666674246
27.87,44.96,984.0,2026-05-08 21:00:00,0,normal,21,5,-0.9199999999999982,,,,2.3500000000000014,43.849999999999994,16.14916635350002,1.1100000000000065,0.10000000000002274,983.75,1.1846848783541317,0.25
26.9,47.85,984.0,2026-05-08 22:00:00,0,normal,22,5,-0.9700000000000024,,,,2.8900000000000006,43.68083333333333,16.08219077566552,4.169166666666669,0.0,983.7624999999999,1.1857166243138795,0.2375000000000682
26.01,50.51,983.8,2026-05-08 23:00:00,0,normal,23,5,-0.889999999999997,,,,2.6599999999999966,43.473749999999995,15.955148770305533,7.036250000000003,-0.20000000000004547,983.775,1.184409594307134,0.024999999999977263
25.23,52.89,983.5,2026-05-09 00:00:00,0,normal,0,5,-0.7800000000000011,,,,2.3800000000000026,43.23499999999999,15.760330773398437,9.655000000000008,-0.2999999999999545,983.7833333333333,1.1816225641836178,-0.283333333333303
24.55,54.96,983.2,2026-05-09 01:00:00,0,normal,1,5,-0.6799999999999997,,,,2.0700000000000003,42.96416666666667,15.48700603076897,11.99583333333333,-0.2999999999999545,983.7874999999999,1.179282206203775,-0.5874999999998636
24.02,56.42,983.1,2026-05-09 02:00:00,0,normal,2,5,-0.5300000000000011,,,,1.4600000000000009,42.654583333333335,15.121292784381474,13.765416666666667,-0.10000000000002274,983.7833333333334,1.1816225641836178,-0.683333333333394
23.6,57.44,983.2,2026-05-09 03:00:00,0,normal,3,5,-0.41999999999999815,,,,1.019999999999996,42.29541666666666,14.635765299627128,15.144583333333337,0.10000000000002274,983.7708333333334,1.186327605906667,-0.5708333333333258
23.25,58.14,983.7,2026-05-09 04:00:00,0,normal,4,5,-0.3500000000000014,,,,0.7000000000000028,41.87916666666666,13.997198762194449,16.260833333333338,0.5,983.7624999999999,1.1860832510375001,-0.06249999999988631
23.42,57.04,984.3,2026-05-09 05:00:00,0,normal,5,5,0.1700000000000017,,,,-1.1000000000000014,41.38708333333334,13.192240301277046,15.652916666666663,0.599999999999909,983.7541666666666,1.1813695688065595,0.5458333333333485
25.01,51.59,984.9,2026-05-09 06:00:00,0,normal,6,5,1.5899999999999999,,,,-5.449999999999996,40.92208333333333,12.58941169297968,10.66791666666667,0.6000000000000227,983.75,1.176952586740738,1.1499999999999773
28.5,40.51,985.4,2026-05-09 07:00:00,0,normal,7,5,3.4899999999999984,,,,-11.080000000000005,40.638333333333335,12.515468226459094,-0.1283333333333374,0.5,983.7458333333334,1.1706479687755058,1.6541666666665833
32.11,31.19,985.8,2026-05-09 08:00:00,0,normal,8,5,3.6099999999999994,,,,-9.319999999999997,40.39375,12.64512375942897,-9.203749999999996,0.39999999999997726,983.75,1.1780603070674558,2.0499999999999545
34.28,27.42,985.8,2026-05-09 09:00:00,0,normal,9,5,2.1700000000000017,,,,-3.7699999999999996,40.215,12.80255477221725,-12.795000000000002,0.0,983.7541666666666,1.1854110154260675,2.0458333333333485
35.88,25.38,985.4,2026-05-09 10:00:00,0,normal,10,5,1.6000000000000014,,,,-2.0400000000000027,40.09375,12.933514204340732,-14.713750000000001,-0.39999999999997726,983.75,1.179166986791953,1.6499999999999773
37.09,24.21,984.7,2026-05-09 11:00:00,0,normal,11,5,1.2100000000000009,,,,-1.1699999999999982,40.01541666666667,13.02736984337983,-15.805416666666666,-0.6999999999999318,983.7458333333333,1.1754662966773088,0.9541666666667652
37.88,23.43,983.7,2026-05-09 12:00:00,0,normal,12,5,0.7899999999999991,,,,-0.7800000000000011,39.96041666666667,13.097219910501169,-16.530416666666667,-1.0,983.7333333333332,1.174240426762003,-0.03333333333318933
38.26,23.0,982.7,2026-05-09 13:00:00,0,normal,13,5,0.37999999999999545,,,,-0.4299999999999997,39.91416666666667,13.157447194142065,-16.914166666666667,-1.0,983.7166666666667,1.1863963216467155,-1.0166666666666515
38.17,23.02,982.0,2026-05-09 14:00:00,0,normal,14,5,-0.0899999999999963,,,,0.019999999999999574,39.86375,13.222317041076908,-16.843750000000004,-0.7000000000000455,983.7041666666668,1.203429579890963,-1.7041666666667652
37.71,23.57,981.5,2026-05-09 15:00:00,0,normal,15,5,-0.46000000000000085,,,,0.5500000000000007,39.82041666666667,13.27607638448336,-16.250416666666666,-0.5,983.6875,1.2319346750588431,-2.1875
36.86,24.73,981.3,2026-05-09 16:00:00,0,normal,16,5,-0.8500000000000014,,,,1.1600000000000001,39.78333333333333,13.318640963004423,-15.053333333333331,-0.20000000000004547,983.6708333333332,1.2623233124134117,-2.3708333333332803
35.58,28.04,981.6,2026-05-09 17:00:00,0,normal,17,5,-1.2800000000000011,,,,3.3099999999999987,39.69833333333334,13.389581175598476,-11.658333333333339,0.3000000000000682,983.6500000000001,1.293125637043526,-2.050000000000068
33.3,36.44,982.4,2026-05-09 18:00:00,0,normal,18,5,-2.280000000000001,,,,8.399999999999999,39.46583333333333,13.395959130068386,-3.025833333333331,0.7999999999999545,983.6374999999999,1.3041113916669205,-1.2374999999999545
31.61,40.42,983.2,2026-05-09 19:00:00,0,normal,19,5,-1.6899999999999977,30.661666666666665,5.602851499685685,0.9483333333333341,3.980000000000004,39.40708333333333,13.38822957388908,1.0129166666666691,0.8000000000000682,983.6291666666666,1.3063321259637888,-0.42916666666656056
30.44,42.18,983.6,2026-05-09 20:00:00,0,normal,20,5,-1.1699999999999982,30.730416666666667,5.5889926596184765,-0.29041666666666544,1.759999999999998,39.38916666666667,13.384044009862667,2.7908333333333317,0.39999999999997726,983.6166666666668,1.3050626061359347,-0.016666666666765195
29.38,44.26,983.7,2026-05-09 21:00:00,0,normal,21,5,-1.0600000000000023,30.793333333333333,5.563834825999806,-1.413333333333334,2.0799999999999983,39.36,13.372133581508555,4.899999999999999,0.10000000000002274,983.6041666666666,1.302665884229286,0.0958333333334167
28.4,45.95,983.5,2026-05-09 22:00:00,0,normal,22,5,-0.9800000000000004,30.855833333333333,5.526498157427698,-2.4558333333333344,1.6900000000000048,39.280833333333334,13.325227110117167,6.669166666666669,-0.20000000000004547,983.5833333333334,1.3000557402184383,-0.08333333333337123
27.46,47.85,983.4,2026-05-09 23:00:00,0,normal,23,5,-0.9399999999999977,30.91625,5.4789405612679145,-3.4562500000000007,1.8999999999999986,39.169999999999995,13.23854747056505,8.680000000000007,-0.10000000000002274,983.5666666666667,1.2997212633708255,-0.16666666666674246
26.56,50.02,982.9,2026-05-10 00:00:00,0,normal,0,5,-0.9000000000000021,30.971666666666664,5.425390922934527,-4.411666666666665,2.1700000000000017,39.05041666666667,13.121673236080152,10.969583333333333,-0.5,983.5416666666666,1.306810477203532,-0.6416666666666515
25.72,52.26,982.4,2026-05-10 01:00:00,0,normal,1,5,-0.8399999999999999,31.020416666666666,5.370155433881931,-5.300416666666667,2.239999999999995,38.937916666666666,12.990256542355166,13.322083333333332,-0.5,983.5083333333333,1.325966970153892,-1.1083333333333485
24.94,54.64,982.4,2026-05-10 02:00:00,0,normal,2,5,-0.7799999999999976,31.058750000000003,5.3210715760441465,-6.118750000000002,2.3800000000000026,38.86375,12.890805220741631,15.776249999999997,0.0,983.4791666666666,1.3429296873145753,-1.0791666666666515
24.29,56.83,982.8,2026-05-10 03:00:00,0,normal,3,5,-0.6500000000000021,31.087500000000002,5.280730557165829,-6.797500000000003,2.1899999999999977,38.83833333333333,12.853132477832899,17.991666666666667,0.39999999999997726,983.4625000000001,1.349013327089754,-0.6625000000001364
23.7,59.13,983.5,2026-05-10 04:00:00,0,normal,4,5,-0.5899999999999999,31.106250000000003,5.252415438136651,-7.4062500000000036,2.3000000000000043,38.879583333333336,12.919190134519011,20.250416666666666,0.7000000000000455,983.4541666666668,1.3480998436874747,0.045833333333234805
23.5,60.23,984.4,2026-05-10 05:00:00,0,normal,5,5,-0.1999999999999993,31.109583333333337,5.247348381442335,-7.609583333333337,1.0999999999999943,39.012499999999996,13.128862081886107,21.2175,0.8999999999999773,983.4583333333331,1.350979247686821,0.9416666666668334
24.89,55.91,985.4,2026-05-10 06:00:00,0,normal,6,5,1.3900000000000006,31.104583333333334,5.253466747045465,-6.214583333333334,-4.32,39.192499999999995,13.33676815358872,16.7175,1.0,983.4791666666666,1.3777673075546866,1.9208333333333485
28.91,41.9,985.9,2026-05-10 07:00:00,0,normal,7,5,4.02,31.121666666666666,5.245289121774709,-2.211666666666666,-14.009999999999998,39.250416666666666,13.345753429515282,2.6495833333333323,0.5,983.5,1.4114439107473795,2.3999999999999773
32.03,33.95,986.3,2026-05-10 08:00:00,0,normal,8,5,3.120000000000001,31.118333333333336,5.24465911908066,0.9116666666666653,-7.949999999999996,39.36541666666667,13.285030470473863,-5.415416666666665,0.39999999999997726,983.5208333333334,1.4500312340951875,2.7791666666665833
34.2,30.08,986.2,2026-05-10 09:00:00,0,normal,9,5,2.1700000000000017,31.115,5.242587313447822,3.0850000000000044,-3.8700000000000045,39.47625,13.191808991055456,-9.396250000000002,-0.09999999999990905,983.5375,1.4793689900888176,2.6625000000000227
35.81,27.96,985.6,2026-05-10 10:00:00,0,normal,10,5,1.6099999999999994,31.11208333333333,5.239839840869626,4.697916666666671,-2.1199999999999974,39.58375,13.08199951891963,-11.623750000000001,-0.6000000000000227,983.5458333333332,1.490835530784849,2.054166666666788
37.05,26.42,984.6,2026-05-10 11:00:00,0,normal,11,5,1.2399999999999949,31.110416666666666,5.23786172698441,5.939583333333331,-1.5399999999999991,39.67583333333334,12.976431785511302,-13.255833333333335,-1.0,983.5416666666666,1.4876057994755632,1.058333333333394
37.92,25.27,983.6,2026-05-10 12:00:00,0,normal,12,5,0.8700000000000045,31.11208333333333,5.240115314998933,6.807916666666671,-1.1500000000000021,39.7525,12.881363096247282,-14.482499999999998,-1.0,983.5375,1.4872830496263905,0.0625
38.4,24.55,982.4,2026-05-10 13:00:00,0,normal,13,5,0.4799999999999969,31.117916666666662,5.248489620557047,7.282083333333336,-0.7199999999999989,39.817083333333336,12.79733072682949,-15.267083333333336,-1.2000000000000455,983.525,1.4958638627206335,-1.125
38.38,24.23,981.4,2026-05-10 14:00:00,0,normal,14,5,-0.01999999999999602,31.126666666666665,5.260917977977616,7.253333333333337,-0.3200000000000003,39.8675,12.730488309906491,-15.6375,-1.0,983.5,1.5271456751685195,-2.1000000000000227
37.92,24.4,980.8,2026-05-10 15:00:00,0,normal,15,5,-0.46000000000000085,31.135416666666668,5.272505368637612,6.784583333333334,0.16999999999999815,39.90208333333334,12.685337300501963,-15.502083333333339,-0.6000000000000227,983.4708333333333,1.5730002257751468,-2.6708333333333485
37.05,25.22,980.5,2026-05-10 16:00:00,0,normal,16,5,-0.8700000000000045,31.14333333333333,5.281609328740897,5.906666666666666,0.8200000000000003,39.9225,12.660226060896926,-14.7025,-0.2999999999999545,983.4375,1.6284995762082428,-2.9375
35.77,28.09,980.8,2026-05-10 17:00:00,0,normal,17,5,-1.279999999999994,31.15125,5.288686294098459,4.618750000000002,2.870000000000001,39.92458333333333,12.658189642922961,-11.834583333333331,0.2999999999999545,983.4041666666666,1.6752622550917546,-2.6041666666666288
33.81,35.56,981.3,2026-05-10 18:00:00,0,normal,18,5,-1.9600000000000009,31.1725,5.298710466584226,2.637500000000003,7.470000000000002,39.88791666666667,12.669991242289015,-4.327916666666667,0.5,983.3583333333335,1.718421081877634,-2.0583333333335077
31.94,39.36,981.9,2026-05-10 19:00:00,0,normal,19,5,-1.870000000000001,31.18625,5.3003230520898725,0.7537500000000001,3.799999999999997,39.84375,12.669903335994654,-0.48375000000000057,0.6000000000000227,983.3041666666667,1.7439283907417782,-1.404166666666697
30.54,41.79,982.6,2026-05-10 20:00:00,0,normal,20,5,-1.4000000000000021,31.190416666666668,5.299750182107378,-0.6504166666666684,2.4299999999999997,39.8275,12.667026434630282,1.9624999999999986,0.7000000000000455,983.2624999999999,1.7484931401130983,-0.662499999999909
29.68,43.4,983.1,2026-05-10 21:00:00,0,normal,21,5,-0.8599999999999994,31.202916666666667,5.2956466774018836,-1.5229166666666671,1.6099999999999994,39.791666666666664,12.65515315787389,3.6083333333333343,0.5,983.2375000000001,1.7462537542027365,-0.13750000000004547
28.85,44.99,983.3,2026-05-10 22:00:00,0,normal,22,5,-0.8299999999999983,31.221666666666668,5.286079065247843,-2.371666666666666,1.5900000000000034,39.751666666666665,12.636344981549202,5.238333333333337,0.1999999999999318,983.2291666666666,1.7454236228901236,0.07083333333332575
28.13,46.21,983.1,2026-05-10 23:00:00,0,normal,23,5,-0.7200000000000024,31.249583333333334,5.2670844002829185,-3.1195833333333347,1.2199999999999989,39.68333333333334,12.59501442658035,6.526666666666664,-0.1999999999999318,983.2166666666667,1.7452212185291331,-0.11666666666667425
27.46,47.48,982.7,2026-05-11 00:00:00,0,normal,0,5,-0.6699999999999982,31.28708333333334,5.235352634745669,-3.827083333333338,1.269999999999996,39.57749999999999,12.514797241664363,7.902500000000003,-0.39999999999997726,983.2083333333334,1.7472753116347062,-0.5083333333333258
26.8,48.94,982.4,2026-05-11 01:00:00,0,normal,1,5,-0.6600000000000001,31.332083333333333,5.189864687157842,-4.532083333333333,1.4600000000000009,39.439166666666665,12.386203375447248,9.500833333333333,-0.3000000000000682,983.2083333333334,1.7472753116347062,-0.808333333333394
26.23,50.01,982.3,2026-05-11 02:00:00,0,normal,2,5,-0.5700000000000003,31.385833333333334,5.1270857191008545,-5.155833333333334,1.0700000000000003,39.246249999999996,12.173382871800586,10.763750000000002,-0.10000000000002274,983.2041666666665,1.7494046606838178,-0.9041666666665833
25.8,50.66,982.6,2026-05-11 03:00:00,0,normal,3,5,-0.4299999999999997,31.44875,5.044828874160016,-5.64875,0.6499999999999986,38.98916666666667,11.846661579520179,11.670833333333327,0.3000000000000682,983.1958333333333,1.7518882153255522,-0.595833333333303
25.4,51.56,983.0,2026-05-11 04:00:00,0,normal,4,5,-0.40000000000000213,31.51958333333333,4.942190571489619,-6.119583333333331,0.9000000000000057,38.673750000000005,11.378627873455471,12.886249999999997,0.39999999999997726,983.1750000000001,1.751086619211908,-0.1750000000000682
25.64,50.73,983.7,2026-05-11 05:00:00,0,normal,5,5,0.240000000000002,31.60875,4.808713388892609,-5.96875,-0.8300000000000054,38.27791666666667,10.743661014417867,12.452083333333327,0.7000000000000455,983.1458333333334,1.7355563365271869,0.5541666666666742
27.45,45.75,984.3,2026-05-11 06:00:00,0,normal,6,5,1.8099999999999987,31.715416666666666,4.679865270418434,-4.265416666666667,-4.979999999999997,37.85458333333333,10.205378794564563,7.895416666666669,0.599999999999909,983.1,1.6872926604176908,1.1999999999999318
30.98,37.12,984.7,2026-05-11 07:00:00,0,normal,7,5,3.530000000000001,31.801666666666666,4.644857527338007,-0.8216666666666654,-8.630000000000003,37.65541666666666,10.169576528810357,-0.5354166666666629,0.40000000000009095,983.0499999999998,1.617028944966104,1.6500000000002046
34.51,29.76,985.1,2026-05-11 08:00:00,0,normal,8,5,3.5299999999999976,31.905,4.677628533311008,2.604999999999997,-7.359999999999996,37.48083333333334,10.27140941883067,-7.720833333333335,0.39999999999997726,983.0,1.5282840619720655,2.1000000000000227
36.51,26.71,984.9,2026-05-11 09:00:00,0,normal,9,5,2.0,32.00125,4.750109666925506,4.508749999999999,-3.0500000000000007,37.34041666666666,10.399222161197391,-10.630416666666662,-0.20000000000004547,982.9458333333332,1.429800584106795,1.9541666666667652
37.98,24.64,984.4,2026-05-11 10:00:00,0,normal,10,5,1.4699999999999989,32.09166666666667,4.845455662752797,5.888333333333328,-2.0700000000000003,37.20208333333333,10.550411069330515,-12.562083333333327,-0.5,982.8958333333334,1.3518036797461521,1.504166666666606
38.67,23.7,983.7,2026-05-11 11:00:00,0,normal,11,5,0.6900000000000048,32.159166666666664,4.928110067822417,6.510833333333338,-0.9400000000000013,37.08875,10.685019302741932,-13.388749999999998,-0.6999999999999318,982.8583333333335,1.314440422141499,0.8416666666665833
39.34,22.89,982.9,2026-05-11 12:00:00,0,normal,12,5,0.6700000000000017,32.218333333333334,5.008155667348882,7.12166666666667,-0.8099999999999987,36.989583333333336,10.809792854534198,-14.099583333333335,-0.8000000000000682,982.8291666666665,1.3050001388855315,0.07083333333343944
39.71,22.52,981.9,2026-05-11 13:00:00,0,normal,13,5,0.36999999999999744,32.27291666666667,5.085007356812129,7.437083333333334,-0.370000000000001,36.904999999999994,10.918753711329108,-14.384999999999994,-1.0,982.8083333333334,1.3160932525656022,-0.9083333333334167
39.81,22.3,981.0,2026-05-11 14:00:00,0,normal,14,5,0.10000000000000142,32.3325,5.1673887527195,7.477499999999999,-0.21999999999999886,36.82458333333334,11.022775622659823,-14.524583333333336,-0.8999999999999773,982.7916666666666,1.3370690421075828,-1.7916666666666288
39.42,22.4,980.2,2026-05-11 15:00:00,0,normal,15,5,-0.39000000000000057,32.395,5.246375974857124,7.024999999999999,0.09999999999999787,36.74125,11.127850025751584,-14.341250000000002,-0.7999999999999545,982.7666666666668,1.380821011877299,-2.5666666666667197
38.55,23.17,979.7,2026-05-11 16:00:00,0,normal,16,5,-0.8700000000000045,32.4575,5.312756796861821,6.092499999999994,0.7700000000000031,36.655833333333334,11.227552645423863,-13.485833333333332,-0.5,982.7333333333335,1.4460340566287784,-3.0333333333334167
37.21,26.74,979.7,2026-05-11 17:00:00,0,normal,17,5,-1.3399999999999963,32.517500000000005,5.359717099931403,4.6924999999999955,3.5699999999999967,36.599583333333335,11.275612189747855,-9.859583333333337,0.0,982.6875,1.5252405370402589,-2.9874999999999545
35.82,32.09,980.0,2026-05-11 18:00:00,0,normal,18,5,-1.3900000000000006,32.60125,5.396370207188919,3.21875,5.350000000000005,36.455,11.311711514676789,-4.364999999999995,0.2999999999999545,982.6333333333332,1.5980060039270523,-2.633333333333212
34.53,32.91,980.5,2026-05-11 19:00:00,0,normal,19,5,-1.2899999999999991,32.70916666666667,5.4084554708070565,1.8208333333333329,0.8199999999999932,36.18625,11.316312509130999,-3.2762500000000045,0.5,982.5749999999999,1.6506257048692274,-2.074999999999932
32.8,37.43,981.0,2026-05-11 20:00:00,0,normal,20,5,-1.730000000000004,32.803333333333335,5.388684332986325,-0.003333333333337407,4.520000000000003,36.004583333333336,11.257284010678072,1.4254166666666634,0.5,982.5083333333332,1.6815925854305898,-1.508333333333212
31.32,41.41,981.2,2026-05-11 21:00:00,0,normal,21,5,-1.4799999999999969,32.87166666666666,5.357664697840401,-1.5516666666666623,3.979999999999997,35.92166666666667,11.207663397896386,5.48833333333333,0.20000000000004547,982.4291666666667,1.6971790320578901,-1.2291666666666288
30.28,43.47,981.2,2026-05-11 22:00:00,0,normal,22,5,-1.0399999999999991,32.93125,5.318805286331277,-2.6512499999999974,2.0600000000000023,35.858333333333334,11.158377498801682,7.611666666666665,0.0,982.3416666666667,1.7044485699869234,-1.1416666666666515
29.46,45.22,980.9,2026-05-11 23:00:00,0,normal,23,5,-0.8200000000000003,32.986666666666665,5.273340387323027,-3.5266666666666637,1.75,35.81708333333333,11.120210538811879,9.40291666666667,-0.3000000000000682,982.25,1.7209704037644435,-1.3500000000000227
28.77,46.81,980.7,2026-05-12 00:00:00,0,normal,0,5,-0.6900000000000013,33.04125,5.220159344976833,-4.271249999999998,1.5900000000000034,35.78916666666667,11.090459635538231,11.020833333333336,-0.1999999999999318,982.1666666666666,1.7464664118551947,-1.4666666666665833
28.14,48.74,980.3,2026-05-12 01:00:00,0,normal,1,5,-0.629999999999999,33.09708333333334,5.157289884160843,-4.957083333333337,1.9299999999999997,35.780833333333334,11.080218926052044,12.959166666666668,-0.40000000000009095,982.0791666666668,1.7864171495174783,-1.7791666666668107
27.52,51.13,980.3,2026-05-12 02:00:00,0,normal,2,5,-0.620000000000001,33.15083333333333,5.088876972434299,-5.630833333333332,2.3900000000000006,35.8275,11.144923293471244,15.302500000000002,0.0,981.9958333333334,1.8219624314620613,-1.6958333333334394
26.98,53.7,980.6,2026-05-12 03:00:00,0,normal,3,5,-0.5399999999999991,33.2,5.020002598301007,-6.220000000000002,2.5700000000000003,35.954166666666666,11.336459809590448,17.745833333333337,0.3000000000000682,981.9124999999999,1.8387879988083067,-1.3124999999998863
26.46,56.43,981.1,2026-05-12 04:00:00,0,normal,4,5,-0.5199999999999996,33.244166666666665,4.9526039849635035,-6.784166666666664,2.729999999999997,36.15708333333333,11.666715747824947,20.272916666666667,0.5,981.8333333333334,1.8308151349025439,-0.7333333333333485
26.43,57.66,981.8,2026-05-12 05:00:00,0,normal,5,5,-0.030000000000001137,33.27708333333333,4.90223593986838,-6.84708333333333,1.2299999999999969,36.44583333333333,12.12002723366968,21.214166666666664,0.6999999999999318,981.7541666666667,1.7871471477628813,0.045833333333234805
27.53,55.19,982.6,2026-05-12 06:00:00,0,normal,6,5,1.1000000000000014,33.28041666666667,4.898126952715683,-5.750416666666666,-2.469999999999999,36.83916666666667,12.579572093594381,18.350833333333327,0.8000000000000682,981.6833333333333,1.714051053707776,0.9166666666667425
30.37,46.21,983.1,2026-05-12 07:00:00,0,normal,7,5,2.84,33.255,4.91214555088057,-2.8850000000000016,-8.979999999999997,37.21791666666667,12.724403797141989,8.992083333333333,0.5,981.6166666666668,1.620162811713338,1.4833333333332348
33.26,37.57,983.4,2026-05-12 08:00:00,0,normal,8,5,2.889999999999997,33.20291666666667,4.904881755580273,0.057083333333331154,-8.64,37.54333333333333,12.624858730733688,0.026666666666670835,0.2999999999999545,981.5458333333332,1.4934579561865302,1.8541666666667425
35.32,32.38,983.2,2026-05-12 09:00:00,0,normal,9,5,2.0600000000000023,33.153333333333336,4.87592637054815,2.1666666666666643,-5.189999999999998,37.779583333333335,12.465363657878447,-5.399583333333332,-0.1999999999999318,981.475,1.361983847273311,1.7250000000000227
36.92,29.11,982.4,2026-05-12 10:00:00,0,normal,10,5,1.6000000000000014,33.10916666666667,4.834933493239629,3.810833333333335,-3.270000000000003,37.965833333333336,12.292702294862323,-8.855833333333337,-0.8000000000000682,981.3916666666668,1.2300288674376494,1.008333333333212
38.39,26.53,981.4,2026-05-12 11:00:00,0,normal,11,5,1.4699999999999989,33.097500000000004,4.821250288858533,5.292499999999997,-2.5799999999999983,38.08375,12.162795664218562,-11.55375,-1.0,981.2958333333332,1.1277060852608265,0.10416666666674246
39.76,24.23,980.1,2026-05-12 12:00:00,0,normal,12,5,1.3699999999999974,33.115,4.845595041307126,6.644999999999996,-2.3000000000000007,38.139583333333334,12.092891005143787,-13.909583333333334,-1.2999999999999545,981.1791666666668,1.0990031716338955,-1.0791666666667652
